,"market for curtain wall, triple glazing, coated, high perf alu frame","market for curtain wall, smart glazing, high perf alu frame","market for curtain wall, vacuum double glazing, coated, high perf alu frame","market for curtain wall, triple glazing, two coatings, xenon, high perf alu frame","market for curtain wall, double glazing, coated, high perf alu frame","market for curtain wall, single glazing, coated, low perf alu frame","market for curtain wall, double glazing, coated, krypton, high perf alu frame","market for curtain wall, triple glazing, two coatings, krypton, high perf alu frame","market for curtain wall, double glazing, two coatings, high perf alu frame","market for curtain wall, single glazing, low perf alu frame","market for curtain wall, double glazing, low perf alu frame","market for curtain wall, double skin facade","market for curtain wall, ccf","market for curtain wall, triple glazing, two coatings, high perf alu frame"
357,2.1979944676557344e-05,4.07758056100541e-05,1.908397857427826e-05,2.4154051254346825e-05,1.8790581621423476e-05,1.4908759676175773e-05,1.895396653221941e-05,2.226119479876638e-05,1.8871432373018173e-05,1.482757554112809e-05,1.8446306690707446e-05,3.0502112699690922e-05,3.945882979812964e-05,2.193442476010141e-05
358,2.3172336444297492e-05,7.287631440449347e-05,2.0387243656275013e-05,2.4711531721088452e-05,2.0179679699014477e-05,1.6388329778771795e-05,2.0338851152655377e-05,2.3263025865253394e-05,2.0277242260775486e-05,1.6290365066308907e-05,1.942965662458398e-05,3.373913532618442e-05,4.603522505477275e-05,2.2944682257102294e-05
359,3.781528142731639e-05,8.803152395458775e-05,3.393845110455636e-05,3.990803250519459e-05,3.379291627869238e-05,2.8148778416390545e-05,3.427749557128371e-05,3.822510005317087e-05,3.3944066570048084e-05,2.7997005376671096e-05,3.15166332402947e-05,5.885383902453411e-05,8.567311193899553e-05,3.725594158265862e-05
360,2.1479655285995634e-05,4.665792606650885e-05,1.8862872295883173e-05,2.3565354077786858e-05,1.8510864807223446e-05,1.5198049364214125e-05,1.8654683019912785e-05,2.166955759450413e-05,1.8606179398607173e-05,1.5102341385747102e-05,1.8442558508292475e-05,3.13369399338507e-05,4.1024000744351784e-05,2.1381920500798375e-05
361,3.2780139839276715e-05,5.5411130416961087e-05,2.9443431715396724e-05,3.5085400507324395e-05,2.91569154322884e-05,2.4504666223991927e-05,2.940166521791695e-05,3.305682778771505e-05,2.9259431750357202e-05,2.4401728270557526e-05,2.816242056567363e-05,5.0588101283121956e-05,6.226354831772293e-05,3.256732854847936e-05
362,2.5538764609930694e-05,4.246040742295323e-05,2.212119186116923e-05,2.768487219652586e-05,2.1801686460752828e-05,1.6438668596765792e-05,2.1966854011431627e-05,2.5684883566943152e-05,2.190191531855986e-05,1.6338025943470854e-05,2.0417832520889064e-05,3.541199667681002e-05,4.8553938518061654e-05,2.5354546588134618e-05
363,3.856990688246312e-05,6.327334444470677e-05,3.4459633428344787e-05,3.9478390698459374e-05,3.425858781396761e-05,2.7960517974139624e-05,3.461160124196372e-05,3.840645816675628e-05,3.4394158368284974e-05,2.7824387712877872e-05,3.1756887714189855e-05,5.774066022189249e-05,8.436278528696834e-05,3.7700431295942857e-05
364,1.8874055895595206e-05,7.83177295020127e-05,1.6870212632550872e-05,2.0589351133074608e-05,1.675380562301423e-05,1.431558431599558e-05,1.6857689492018474e-05,1.90253124991051e-05,1.681942820403228e-05,1.4249691397066276e-05,1.6424030434114742e-05,2.852182713332669e-05,3.7685487266308387e-05,1.881754453437308e-05
365,2.1759936767274475e-05,4.517549276242731e-05,1.9148369999816437e-05,2.4642941922556007e-05,1.8931926702779193e-05,1.5402129308218754e-05,1.9227395785702688e-05,2.223472972745579e-05,1.9013115944895336e-05,1.532060528221049e-05,1.8184276930651778e-05,3.226328800822147e-05,4.6053423536322876e-05,2.1643791665514525e-05
366,2.5481068657221217e-05,4.472228126422403e-05,2.2526645929937607e-05,2.7610475643652443e-05,2.2378723086311183e-05,1.8491560273020906e-05,2.258131653748968e-05,2.562798111341856e-05,2.2491550445013916e-05,1.8378267215838326e-05,2.1351630200314577e-05,3.8278110919773686e-05,5.6974465794742946e-05,2.5222793963101255e-05
367,2.452609501892061e-05,7.000844033248353e-05,2.2140499104824132e-05,2.6279118173420932e-05,2.1893909921672988e-05,1.8885859461280502e-05,2.199449719620937e-05,2.4459125565055265e-05,2.1960981467868237e-05,1.8818511696594773e-05,2.1579396715408585e-05,3.727077143832882e-05,4.5637700064930454e-05,2.425795072880859e-05
368,1.8804980465527054e-05,6.370978372168947e-05,1.674663993050155e-05,2.2285536419643643e-05,1.659682489963244e-05,1.3840925886837373e-05,1.6724276566257388e-05,1.891542984200842e-05,1.667560600147093e-05,1.3761820306305819e-05,1.5966955919697022e-05,2.7506387223060163e-05,3.869697534250025e-05,1.8660527100252667e-05
369,2.5942506223716798e-05,4.2400845562655756e-05,2.2756730078667772e-05,2.7643446900209692e-05,2.2543448137558116e-05,1.8326872984276546e-05,2.277402829765674e-05,2.606861715871317e-05,2.264042975798647e-05,1.8229490658563395e-05,2.1760613365406458e-05,3.829597175203975e-05,5.3541189738088645e-05,2.56074570669329e-05
370,2.80272930095306e-05,4.890232266480575e-05,2.5111618583309776e-05,2.943386357196787e-05,2.495156260119538e-05,2.1160602061027827e-05,2.5183135671469687e-05,2.816882222370202e-05,2.5056001596659144e-05,2.105573272831139e-05,2.4059999286350652e-05,4.2676221285012615e-05,5.798544760353621e-05,2.7705675834658758e-05
371,2.75519180443383e-05,4.0815488416927455e-05,2.4707870366407692e-05,2.9414905856142504e-05,2.4509702906662917e-05,2.075592876747333e-05,2.4719344700515122e-05,2.769192404051561e-05,2.4599089000250986e-05,2.0666174095268087e-05,2.3561933038611176e-05,4.1411829550401414e-05,5.959304932737545e-05,2.7272640666264986e-05
372,3.0384418007583295e-05,5.879146755083901e-05,2.6837287948892345e-05,3.21160565538849e-05,2.6499260420939064e-05,2.1412559168324874e-05,2.6827252055969208e-05,3.0721971446442995e-05,2.660805880236503e-05,2.130331283641634e-05,2.523866218505217e-05,4.450426030058532e-05,6.327502821186563e-05,3.0065987603415122e-05
373,1.7794959554922684e-05,6.0061137326539815e-05,1.5544495369166774e-05,1.9092031283840017e-05,1.5394304310430904e-05,1.1866334227018047e-05,1.5539714276128703e-05,1.802027338244012e-05,1.5460468853878784e-05,1.1799897157728303e-05,1.4188503004679533e-05,2.5384329918157043e-05,3.6559890089965885e-05,1.7729453094257025e-05
374,2.710851191386902e-05,5.30459655612417e-05,2.355794535887646e-05,3.005558550768171e-05,2.3456156898009576e-05,1.734057588552965e-05,2.371322789482125e-05,2.7320786267336774e-05,2.355559377647586e-05,1.7240728575794033e-05,2.0746806271136675e-05,3.837546923480379e-05,5.6282190280216524e-05,2.6806643122471673e-05
375,2.3041250045446823e-05,4.703515268539559e-05,2.0436370627694807e-05,2.5538879460817063e-05,2.02549708707432e-05,1.665268216264656e-05,2.0517655448115363e-05,2.3257601931641058e-05,2.0362508788959412e-05,1.6544700970376433e-05,1.9255479302155393e-05,3.408587163009988e-05,4.986442665604024e-05,2.2732232534457623e-05
376,2.2156041982650703e-05,3.110193009129205e-05,1.955527554002842e-05,2.3772846132452798e-05,1.9334780653322948e-05,1.5690733110103477e-05,1.947705625306725e-05,2.2210079317589175e-05,1.940928505957734e-05,1.5615921151337962e-05,1.8609186204462437e-05,3.209630994328968e-05,4.188739496879684e-05,2.192552846905731e-05
377,2.8333846974090077e-05,4.68316012638006e-05,2.550953706958927e-05,2.9722027007689096e-05,2.530313617400061e-05,2.1695949918996366e-05,2.5457176886800316e-05,2.834705025226709e-05,2.5411108837699616e-05,2.1587532163720563e-05,2.480407012711592e-05,4.447326237071223e-05,5.266522401886588e-05,2.8038968893434394e-05
378,1.881528514857378e-05,3.175858454638945e-05,1.6663434275435348e-05,2.1586881728470086e-05,1.6425885606465345e-05,1.4052415949628424e-05,1.661690605013935e-05,1.9110267125921797e-05,1.6495072893125455e-05,1.3982943305271866e-05,1.6491743964573694e-05,2.799584614153551e-05,3.864441947670611e-05,1.8728225973224146e-05
379,1.995256516381908e-05,3.5027203281907145e-05,1.754414370303905e-05,2.1070333932484146e-05,1.7355882675791493e-05,1.4130225587760696e-05,1.7532093754275418e-05,2.014449365813476e-05,1.7422857922917214e-05,1.4062974191606808e-05,1.674138863633191e-05,2.9579567870483736e-05,4.101521570786436e-05,1.9792071255131857e-05
380,2.1697497821170804e-05,4.416395607734036e-05,1.9041359020705447e-05,2.2975769324947425e-05,1.8877566697289344e-05,1.5061739306875678e-05,1.9076749370989427e-05,2.1905682845634306e-05,1.896496505752552e-05,1.4973980709097228e-05,1.7951019081707905e-05,3.082458433404929e-05,4.245452051503308e-05,2.1507317565447418e-05
381,2.3100270995894174e-05,4.4881244119633545e-05,2.0219771480172766e-05,2.4773840267841358e-05,1.998888186601687e-05,1.567693663528694e-05,2.015071894497112e-05,2.3291467722622552e-05,2.0080542135888605e-05,1.5584899443342806e-05,1.8828326373045536e-05,3.309338758801939e-05,4.6453745864431155e-05,2.2967793174994115e-05
382,2.092290347953856e-05,3.892340973140079e-05,1.8408095909447977e-05,2.341955674446981e-05,1.826195003713267e-05,1.4981290008416193e-05,1.844035551859049e-05,2.1139144492003837e-05,1.8337637284764393e-05,1.4905291350278149e-05,1.767522959997612e-05,2.9985157165220933e-05,4.150217101803374e-05,2.0782333752473648e-05
383,2.25039393906154e-05,4.656773671497024e-05,1.9755286966666135e-05,2.6065010058415555e-05,1.9527977550661574e-05,1.5264473467708475e-05,1.9774214888977862e-05,2.2864184503374547e-05,1.9603724862067957e-05,1.5188413946902686e-05,1.823998298152002e-05,3.1358095953573876e-05,4.402624723779991e-05,2.2371709904343643e-05
384,3.609698011928413e-05,6.269938512140234e-05,3.193820485790657e-05,3.939907366874949e-05,3.158104895073059e-05,2.4597417382971123e-05,3.195865457935299e-05,3.640752479641804e-05,3.170512946303371e-05,2.4472824628017813e-05,2.8732245841252217e-05,5.341379858093247e-05,7.883008640993138e-05,3.565231460336612e-05
385,3.440353549316554e-05,4.768490246966578e-05,3.114952846183949e-05,3.670972733280672e-05,3.095109570344726e-05,2.6260648136487293e-05,3.123673912311231e-05,3.4593096113459774e-05,3.112054777458988e-05,2.6090497880062623e-05,2.9354827243070486e-05,5.393387108471692e-05,7.083304066529877e-05,3.402180942595133e-05
386,2.525210186768408e-05,4.771907936581498e-05,2.206226247770574e-05,2.888148859324141e-05,2.185020302911292e-05,1.734294834022693e-05,2.206018879993405e-05,2.550830615680249e-05,2.196203997279136e-05,1.7230650283726697e-05,2.0720278457563727e-05,3.656482329807795e-05,5.3595768310844556e-05,2.508833443809422e-05
387,2.4502993694318843e-05,4.1435572429110954e-05,2.163013059113415e-05,2.60976661644334e-05,2.1362292678162267e-05,1.728336816679335e-05,2.1510562351740877e-05,2.468124759300326e-05,2.1469324495445458e-05,1.717589506368781e-05,2.0596216475231597e-05,3.534827526426949e-05,4.4709090971600134e-05,2.4384707952751217e-05
388,2.8198062332705078e-05,5.2960927706444814e-05,2.4764416946397322e-05,3.081196227187557e-05,2.4464578155690347e-05,1.9419820533956622e-05,2.4723821461384846e-05,2.848076975966201e-05,2.457138019510752e-05,1.9312578289695753e-05,2.3257685511489415e-05,4.0693494742067536e-05,5.572984875229582e-05,2.7962284261174987e-05
389,2.391854263490836e-05,5.591458399886174e-05,2.1488108257214535e-05,2.740572383597883e-05,2.1259183573111692e-05,1.7521894174189306e-05,2.14420366384603e-05,2.4076185181184973e-05,2.132840659708141e-05,1.745238680041769e-05,1.986932367255707e-05,3.5558711510951225e-05,5.286842449774842e-05,2.371048005639252e-05
390,4.011477008056967e-05,5.409767125394347e-05,3.497872693660806e-05,4.244818663085346e-05,3.465954204154333e-05,2.747308498448603e-05,3.502090514321602e-05,4.025480662127716e-05,3.4835468951882116e-05,2.729643294332489e-05,3.306312200477335e-05,5.8431971765804574e-05,8.108066511417191e-05,3.953208173484879e-05
391,3.832187409429236e-05,5.8957389643153434e-05,3.380212225229931e-05,4.0445941882188396e-05,3.3527506875239975e-05,2.7340323842869207e-05,3.38522464678854e-05,3.860469004336486e-05,3.3745932846016344e-05,2.7120997755243516e-05,3.217307022391038e-05,5.46843632976064e-05,7.47268974202192e-05,3.795521047461644e-05
392,2.52939930036914e-05,4.742581248694899e-05,2.1856686078536145e-05,2.724862992795329e-05,2.1449257469296592e-05,1.644267840123077e-05,2.163300736678924e-05,2.552689967907026e-05,2.1558060504419538e-05,1.6333426889832844e-05,2.0656512133672808e-05,3.590636610494754e-05,4.875787328654735e-05,2.515939919746494e-05
393,2.889514153135006e-05,5.412390829167698e-05,2.529095408189566e-05,3.0133090008563676e-05,2.5040282958109984e-05,2.043476614059896e-05,2.52282466251469e-05,2.897131545152384e-05,2.517179246845323e-05,2.030271428115866e-05,2.4517084086414856e-05,4.179736454650617e-05,5.758943228787863e-05,2.859538712234607e-05
394,2.7338414682182803e-05,5.357138655648118e-05,2.3725729514317655e-05,2.950152060732103e-05,2.3364035945912576e-05,1.828845750628266e-05,2.3560502795675813e-05,2.758262011770557e-05,2.348437509525197e-05,1.8167622144287867e-05,2.2525518395153405e-05,3.8743747946391974e-05,5.408699960212036e-05,2.7189686513375214e-05
395,3.1140099445797405e-05,4.9106905315945664e-05,2.807576382821373e-05,3.3807316453161266e-05,2.7873309049941514e-05,2.3480032004013357e-05,2.8082363525248782e-05,3.110966457889455e-05,2.79983959927555e-05,2.335442843875778e-05,2.641031819063045e-05,4.864660362019775e-05,6.513715776840143e-05,3.069155374456808e-05
396,2.364828245518847e-05,4.004971242812664e-05,2.0901915770495408e-05,2.685071465358302e-05,2.0636209891446136e-05,1.6987797236299457e-05,2.0852610803216402e-05,2.3957025240382847e-05,2.0733214820876514e-05,1.6890392185391553e-05,2.006247027309701e-05,3.3910576253465646e-05,4.695863626262576e-05,2.352422361110709e-05
397,4.165416576931532e-05,5.638118679600462e-05,3.6577934041053336e-05,4.537804227613273e-05,3.656988020549338e-05,2.6037104877959668e-05,3.702015263063163e-05,4.2087177815487065e-05,3.6710276208352054e-05,2.589612986252408e-05,3.01182958882419e-05,5.865270189886159e-05,9.121479145434364e-05,4.1186632218003056e-05
398,2.5691622110320048e-05,5.7716997578271624e-05,2.269174526664281e-05,2.7245605277522494e-05,2.238196231649674e-05,1.80129743943614e-05,2.255299419532257e-05,2.596027369984834e-05,2.249891240658613e-05,1.7895542263138357e-05,2.1386242086128936e-05,3.6972420791486404e-05,4.9638881419156597e-05,2.5618210138481083e-05
399,1.909873710124689e-05,5.271957070567621e-05,1.6735299521192433e-05,2.1782173069354172e-05,1.652820541590337e-05,1.3455082685387031e-05,1.6664599274121038e-05,1.92870857029577e-05,1.6595332356177477e-05,1.338767905748323e-05,1.6082189122371155e-05,2.7221007147757926e-05,3.909321128192082e-05,1.901429800190365e-05
400,2.35414185265032e-05,3.4502824092262545e-05,2.0512311393217235e-05,2.4728061692998076e-05,2.032428136301285e-05,1.652720020297948e-05,2.0477572030844446e-05,2.3703821634805084e-05,2.0417147854533847e-05,1.6433950646319497e-05,1.989600839861968e-05,3.395526152054524e-05,4.761707118630692e-05,2.339724007132923e-05
401,1.9085870740972118e-05,3.9545389903170495e-05,1.6784258897080322e-05,2.068210509401836e-05,1.6558589868968218e-05,1.3582664553521487e-05,1.673545197266319e-05,1.938411178627259e-05,1.6632657970914047e-05,1.3508291214414796e-05,1.6196793283403734e-05,2.7690026196608814e-05,3.7222748400028667e-05,1.903038765232612e-05
402,2.1083904646052623e-05,4.821851757493638e-05,1.8394278365227103e-05,2.2365234099172932e-05,1.8313699181205055e-05,1.4356819270085844e-05,1.8515298851579535e-05,2.1278202761949316e-05,1.8406280476462883e-05,1.4263856094818151e-05,1.6985047991090147e-05,3.0460266386228675e-05,4.306981070324669e-05,2.0875002928068943e-05
403,2.75860757163702e-05,4.503279656871457e-05,2.373662382362527e-05,2.911943235411017e-05,2.3430892085020604e-05,1.8157847325820906e-05,2.376102569389472e-05,2.8063110729389876e-05,2.3557650312318798e-05,1.8030566372236262e-05,2.271026056424816e-05,3.877227689424555e-05,5.1731641285810306e-05,2.740284365271018e-05
404,2.4751095494484167e-05,4.5910744104790716e-05,2.1797748284643912e-05,2.6821622116398378e-05,2.1689307709610744e-05,1.7708430451720794e-05,2.1855721832556957e-05,2.481094986905359e-05,2.178832880828334e-05,1.7609001052912013e-05,2.071887258501048e-05,3.6415887798726444e-05,5.108339109352067e-05,2.4478121659580723e-05
405,2.488540965108719e-05,6.063118295850536e-05,2.224629110887425e-05,2.6955997465682593e-05,2.2131788997212635e-05,1.847810072350518e-05,2.231321756279735e-05,2.514965058384529e-05,2.223350966534285e-05,1.8375960662070288e-05,2.1223329045972994e-05,3.696545700952207e-05,4.667752104632692e-05,2.478679305510591e-05
406,2.4380746462557074e-05,4.121775594091811e-05,2.1359855458878733e-05,2.70131335207739e-05,2.1167975384823412e-05,1.740079185550285e-05,2.1367968994891705e-05,2.4586323627768486e-05,2.125993384568788e-05,1.730845451816936e-05,2.081135891237112e-05,3.674306811429646e-05,4.6999135060728215e-05,2.41863373831826e-05
407,2.0516385225251026e-05,5.271843501044731e-05,1.8105902431462908e-05,2.2396772986582607e-05,1.792329994278799e-05,1.440255793899526e-05,1.828002880573122e-05,2.1146920061985096e-05,1.8007369853964257e-05,1.4318141476136633e-05,1.6941695676037982e-05,3.016749731628579e-05,4.1469586372681725e-05,2.0433462761900223e-05
408,3.1142535659618584e-05,5.950582333325025e-05,2.7659275985405086e-05,3.2640861862906285e-05,2.7537063269222026e-05,2.2696548670542387e-05,2.7892596505205297e-05,3.119291852858059e-05,2.7658985487158575e-05,2.257412429821237e-05,2.5981191414244156e-05,4.7670600424013666e-05,6.79202498389794e-05,3.048185314359323e-05
409,2.230251109483838e-05,3.1532185012013165e-05,1.948242863752191e-05,2.4183671327618315e-05,1.929635506172228e-05,1.5404334541179874e-05,1.9552162682350533e-05,2.2689430062581507e-05,1.939423711854306e-05,1.530604891501617e-05,1.855198612290622e-05,3.1582784471636844e-05,4.1158850473762874e-05,2.2177814842375897e-05
410,2.0168855113791964e-05,3.764572383902813e-05,1.7617183689785514e-05,2.264958942277625e-05,1.725260948341451e-05,1.3712857759679194e-05,1.740305032291006e-05,2.0354159824359634e-05,1.7328886378746867e-05,1.3636266560337022e-05,1.689562295146161e-05,2.8547964364303558e-05,3.868458847485316e-05,2.0053278186001645e-05
411,2.194906334954854e-05,3.7147544001100645e-05,1.9361159235045254e-05,2.4602300878372184e-05,1.8985477639608053e-05,1.5545244199706742e-05,1.91434079335483e-05,2.1955929910760566e-05,1.9073051339676497e-05,1.545730937967867e-05,1.861290355932563e-05,3.25595597613329e-05,4.562152507960028e-05,2.1640069456979067e-05
412,2.2973516869661622e-05,3.40788695844186e-05,2.000418914127449e-05,2.5920530565183397e-05,1.973146808897212e-05,1.5776735622628742e-05,1.9905957585683335e-05,2.3224586370210508e-05,1.9810685516724534e-05,1.569719159625055e-05,1.9209358838786913e-05,3.273526371738168e-05,4.578120052704762e-05,2.2875607549860292e-05
413,2.449447760428899e-05,4.462786066796651e-05,2.16247515162617e-05,2.636879628494203e-05,2.1287011571581615e-05,1.6787419867191037e-05,2.1479581296988628e-05,2.4689661080477087e-05,2.137895257182321e-05,1.6695100050576112e-05,2.002634215737014e-05,3.540158081481284e-05,4.918997571379179e-05,2.430452131195452e-05
414,2.8854684767078637e-05,6.202621779171362e-05,2.551676396276137e-05,3.078498000296764e-05,2.5338691181421678e-05,2.0517524452563653e-05,2.562002858305765e-05,2.9086031967230274e-05,2.5477103303925212e-05,2.037854157574766e-05,2.3708367087869275e-05,4.2932333768568287e-05,6.289222332425975e-05,2.8523357237229142e-05
415,2.6811386260282858e-05,4.2936165491592086e-05,2.3303862937606053e-05,2.8503174058860693e-05,2.3026875049048283e-05,1.819931194323281e-05,2.3181025639193795e-05,2.690497219209786e-05,2.3154039077848795e-05,1.8071623666328285e-05,2.227475843206467e-05,3.8086237508877536e-05,4.8859160602429224e-05,2.6596671907153343e-05
416,2.3189500724046117e-05,4.684225253350754e-05,1.9905773489563852e-05,2.58545140615091e-05,1.959142393671237e-05,1.5270748779235574e-05,1.9744504054939236e-05,2.3435600708888324e-05,1.9692145784087094e-05,1.5169611689093537e-05,1.9340720902286154e-05,3.2360871727690285e-05,4.196573204857544e-05,2.3129440412536394e-05
417,2.7393589978559683e-05,7.086034446179438e-05,2.418259504126933e-05,2.9384700564116286e-05,2.3997757721497374e-05,1.9812665838658802e-05,2.419337703998343e-05,2.744123569076525e-05,2.409290682108224e-05,1.9717124014450528e-05,2.3074247958955705e-05,4.1489012812512514e-05,6.0059694807305754e-05,2.7049996866550476e-05
418,2.203211073109247e-05,3.683166725642094e-05,1.9770595909998608e-05,2.412989041171126e-05,1.9497743537011498e-05,1.6446419417529168e-05,1.9764281302430953e-05,2.237519022400161e-05,1.9597921690549033e-05,1.6345829069540302e-05,1.876479562970454e-05,3.295340567508721e-05,4.6990932125751865e-05,2.1842114066141825e-05
419,2.6316819601989403e-05,4.835444787274363e-05,2.3410964401247586e-05,2.818488329801589e-05,2.315351413724007e-05,1.9077064210587545e-05,2.3400292635823945e-05,2.655317162878481e-05,2.3242830873304805e-05,1.8987378946849892e-05,2.224241972066711e-05,3.914639101799315e-05,5.2403294917535644e-05,2.6059613927903647e-05
420,3.127864758405059e-05,7.362316502600538e-05,2.794827108033001e-05,3.3750375713049546e-05,2.776902978388713e-05,2.245985086917061e-05,2.8111931384276154e-05,3.1605870734630645e-05,2.7903740916925767e-05,2.2324584613994955e-05,2.550374029720648e-05,4.7322045499090666e-05,6.803355693978276e-05,3.092006857303125e-05
421,2.3797627480067793e-05,4.332754758190391e-05,2.0675086664331518e-05,2.543755358252368e-05,2.040281834194271e-05,1.6354287230696936e-05,2.054118517203178e-05,2.3874285757542665e-05,2.049370728939186e-05,1.6263023565963285e-05,1.996907541088365e-05,3.3984257125582936e-05,4.641139751141672e-05,2.35975522557268e-05
422,1.857396015439638e-05,3.6568136364802086e-05,1.6322508785589574e-05,2.0820642217078915e-05,1.6097504515472817e-05,1.3132019512070286e-05,1.6285060140105038e-05,1.8812818045850947e-05,1.617310891576784e-05,1.3056103305173789e-05,1.566076540869426e-05,2.6865750782144595e-05,3.8122168980896176e-05,1.8437706824462932e-05
423,1.702540769342365e-05,3.769084984134665e-05,1.5087752872210922e-05,1.8477002990266867e-05,1.4886878116040569e-05,1.2472029454785724e-05,1.5029043082487933e-05,1.7144744711326793e-05,1.4967352233669536e-05,1.2391223624548123e-05,1.4647442093686584e-05,2.5011327547502198e-05,3.3614559182637606e-05,1.686041478010053e-05
424,1.6569348131636867e-05,6.937958745542507e-05,1.4615308187570266e-05,1.948502097805038e-05,1.4416711711716336e-05,1.2004829452164571e-05,1.4566791763096764e-05,1.6778842407404546e-05,1.4473917886098344e-05,1.1947387510282674e-05,1.4198187006172736e-05,2.4442240417860107e-05,3.4158053425102545e-05,1.6478682484744158e-05
425,2.8279673046396466e-05,6.452201671128903e-05,2.5127713627434704e-05,3.0032205092976422e-05,2.489904946236648e-05,1.995446271438113e-05,2.5160888805752382e-05,2.85200321393931e-05,2.50205468215997e-05,1.9832464365560377e-05,2.2964828737873694e-05,4.16526110078017e-05,6.220245573339725e-05,2.7996353410485712e-05
426,2.205590580749585e-05,5.124437728817939e-05,1.9611168997684345e-05,2.367031926288161e-05,1.949158899550262e-05,1.641216233157926e-05,1.9671804301581288e-05,2.215192854322337e-05,1.956079250119525e-05,1.634267531920131e-05,1.884409318192938e-05,3.235884044911276e-05,4.602331899821105e-05,2.1791500809297155e-05
427,2.2806003572530474e-05,3.667999908026071e-05,2.000388162964771e-05,2.4883243338918465e-05,1.977226000897796e-05,1.6004498368409927e-05,2.0001899357983015e-05,2.3108188258001933e-05,1.9849896147202526e-05,1.5926541989709623e-05,1.9287055031382788e-05,3.264863585493615e-05,4.2326962675887425e-05,2.2648909498346875e-05
428,3.8203601083022237e-05,6.562928142161924e-05,3.407925073899657e-05,4.265615595070004e-05,3.410895469607039e-05,2.720931681536717e-05,3.4375513090707015e-05,3.813423490744091e-05,3.4281842518888266e-05,2.7035717607014465e-05,3.0362760311878016e-05,5.686264350674553e-05,8.744995586962826e-05,3.760111236536347e-05
429,2.1216917318430327e-05,3.599949236442396e-05,1.8683149911553623e-05,2.3138733648961038e-05,1.8494480244882808e-05,1.4864302209250086e-05,1.8754320872008465e-05,2.157408347667057e-05,1.8575721875701448e-05,1.4782725574198063e-05,1.7542625367990942e-05,3.1024231613267255e-05,4.3845630934620885e-05,2.1054402211695785e-05
430,2.979627984031725e-05,4.839738217651725e-05,2.6743666576381936e-05,3.415638553709498e-05,2.650512601566552e-05,2.2441695518123754e-05,2.6873999086932873e-05,3.0274920315438903e-05,2.66422719876613e-05,2.2303983900032377e-05,2.5416853986694798e-05,4.597083677890105e-05,6.496931543118172e-05,2.953717375366169e-05
431,1.9358297913656597e-05,6.511762652974454e-05,1.7118016973557076e-05,2.1473834860644296e-05,1.699953904211122e-05,1.4071217436379846e-05,1.7192917283611353e-05,1.9527560182820098e-05,1.709704975246623e-05,1.3973304539217449e-05,1.6311322232897053e-05,2.901966499263116e-05,4.175434369688574e-05,1.9140803368194488e-05
432,1.9994730146269067e-05,4.228180609777808e-05,1.7586895422095788e-05,2.1351649411297855e-05,1.7397064841589966e-05,1.4404321341114499e-05,1.755345733559091e-05,2.017433589373005e-05,1.747658591107022e-05,1.4324472464900562e-05,1.701587916502261e-05,2.935707248683363e-05,4.000156482982301e-05,1.986155085820643e-05
433,2.001652521708309e-05,4.071131803775366e-05,1.758759388618958e-05,2.348342712885242e-05,1.7397647120393285e-05,1.444231056278542e-05,1.7577860183990925e-05,2.017798308752209e-05,1.7472519732155104e-05,1.4367129101428383e-05,1.703456458249064e-05,2.9397678129068744e-05,4.3008024563140474e-05,1.981755671194633e-05
434,2.2874277317684612e-05,4.373701368592641e-05,2.0107410925174732e-05,2.5442093571172333e-05,1.986113671400465e-05,1.587944793121925e-05,2.007468000498861e-05,2.3113088829128434e-05,1.9947028416341394e-05,1.5793201966002065e-05,1.889935096900674e-05,3.319014500701962e-05,4.649083280689098e-05,2.2686002280869154e-05
435,1.8823193660538722e-05,3.2596949156167614e-05,1.6822242532363536e-05,2.0507292972444213e-05,1.6539372001697504e-05,1.3767296424154113e-05,1.67263101815999e-05,1.9061783932956347e-05,1.6615620645099255e-05,1.3690733460860684e-05,1.597300886515571e-05,2.8980498253552905e-05,4.033638008215721e-05,1.8687907379029802e-05
436,2.1080109294464085e-05,3.621145811664103e-05,1.8525041589635842e-05,2.3704886495174623e-05,1.8271706977995825e-05,1.4780311952582189e-05,1.844248783887418e-05,2.1190047316363398e-05,1.8352909072458495e-05,1.4698774818540339e-05,1.7632924196829258e-05,3.05966377561629e-05,4.2965561438948886e-05,2.0848485622856097e-05
437,2.6168690797561397e-05,5.368462292281256e-05,2.35549294340121e-05,2.7575146434230324e-05,2.3202076072073048e-05,1.9624267764312554e-05,2.336483593435892e-05,2.6388913417675744e-05,2.32974477562322e-05,1.9528502878257736e-05,2.268909861254963e-05,4.009559448093264e-05,4.900036942940878e-05,2.6063393873247207e-05
438,2.9564389220725572e-05,4.0107752443177875e-05,2.6096959794970866e-05,3.144077554479204e-05,2.5929454617441276e-05,1.984782258304978e-05,2.6101723677654294e-05,2.963353466863168e-05,2.6038125302138088e-05,1.9738704026120076e-05,2.334477638232474e-05,4.1371150332113424e-05,5.6421609288047384e-05,2.92889965056363e-05
439,2.4036002617559247e-05,3.519931999113394e-05,2.1189952178895636e-05,2.6129473691439765e-05,2.0910775301404797e-05,1.6889398137219686e-05,2.1067578304957012e-05,2.4179625204396175e-05,2.099919092745175e-05,1.6800617924590055e-05,2.0195551444783875e-05,3.462670808401879e-05,4.491821749047423e-05,2.386601884036694e-05
